"","X","Protein.Id","Description","p_values","q_values","foldChange","LFC"
"1939",1939,"P35831","PTN12_MOUSE Tyrosine-protein phosphatase non-receptor type 12",0.00113342874856597,0.0144728772340288,1.20266231566183,0.266231618483738
"1897",1897,"Q61749","EI2BD_MOUSE Translation initiation factor eIF-2B subunit delta",0.00738797141457064,0.0409901271737685,1.09800370587992,0.134882923601367
"5756",5756,"Q8BSF4","PISD_MOUSE Phosphatidylserine decarboxylase proenzyme",0.0274551274435141,0.0937621209056085,-1.10846160672709,-0.148558801108531
"1852",1852,"O88342","WDR1_MOUSE WD repeat-containing protein 1",0.000143609470441142,0.00721130991141561,1.11954749953945,0.162915739352876
"1533",1533,"O54990","PROM1_MOUSE Prominin-1",0.000450884369778543,0.00976319726623644,1.61741710243973,0.693691771590969
"2760",2760,"Q8K2J7","RELL1_MOUSE RELT-like protein 1",0.0165166944668169,0.0676961162798681,1.15454943434191,0.207329946306551
"5770",5770,"Q9DBR4","APBB2_MOUSE Amyloid beta A4 precursor protein-binding family B member 2",0.0130095485595472,0.0585549565337399,1.29069348336089,0.36814642702812
"6911",6911,"P70704","AT8A1_MOUSE Probable phospholipid-transporting ATPase IA",0.0165436635560483,0.0677049431031279,1.15864348720561,0.212436719611804
"2539",2539,"Q8C7R4","UBA6_MOUSE Ubiquitin-like modifier-activating enzyme 6",0.00434083790399421,0.0299914503745067,1.07991545798484,0.11091837431459
"3074",3074,"Q8BTS4","NUP54_MOUSE Nuclear pore complex protein Nup54",0.0152243869339653,0.064343429325401,1.13103786135437,0.177647224176482
"4381",4381,"O35114","SCRB2_MOUSE Lysosome membrane protein 2",0.00304334338170003,0.0246631342368463,1.20681935291501,0.27120973727064
"3283",3283,"Q6DFX2","ANTR2_MOUSE Anthrax toxin receptor 2",0.000163964722774489,0.00742845332181117,1.76290815328195,0.817957312856415
"1875",1875,"Q6YGZ1","HPSE_MOUSE Heparanase",0.000797248459262941,0.0124269520829011,-1.33890662928563,-0.421055355611123
"6681",6681,"Q6VNB8","WDFY3_MOUSE WD repeat and FYVE domain-containing protein 3",0.00128295224111595,0.0155622580395215,1.0819519049158,0.113636369699264
"936",936,"Q9WUM4","COR1C_MOUSE Coronin-1C",0.00850647329805988,0.0447752308325532,1.0782913149524,0.10874699428715
"4500",4500,"Q922M3","BACD3_MOUSE BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3",7.95895848105438e-05,0.00586883560066938,1.34438852069325,0.426950129096232
"4746",4746,"Q8C4B4","U119B_MOUSE Protein unc-119 homolog B",0.00343163130695258,0.0262045452654625,-1.22721293125582,-0.295385589844259
"8145",8145,"Q3UIW5","RNF10_MOUSE RING finger protein 10",0.000419135934220779,0.00947687188286485,1.27684982907824,0.352588858960908
"2943",2943,"Q9R078","AAKB1_MOUSE 5'-AMP-activated protein kinase subunit beta-1",0.00943603636555154,0.0476216451887706,1.09157661382256,0.126413391439937
"1706",1706,"Q8VI93","OAS3_MOUSE 2'-5'-oligoadenylate synthase 3",0.0234434565968713,0.0844363144940159,-1.42036618197654,-0.506262916220927
"6783",6783,"Q3UDK1","TRAD1_MOUSE TRAF-type zinc finger domain-containing protein 1",0.013357980805069,0.0595039873051115,-1.33352145330303,-0.415241034731306
"4470",4470,"O35054","CLD4_MOUSE Claudin-4",0.00375073865780769,0.0274595670072952,2.08252212959554,1.05833182624538
"2526",2526,"Q3TN34","MILK2_MOUSE MICAL-like protein 2",0.00119639177386631,0.0149582252278781,1.08313372556748,0.115211371573312
"5311",5311,"Q8CFD4","SNX8_MOUSE Sorting nexin-8",0.00191028460920644,0.018791045702083,1.36686451194522,0.450870245407676
"3551",3551,"P63001","RAC1_MOUSE Ras-related C3 botulinum toxin substrate 1",0.011392666183184,0.0537582834837554,1.09483979763912,0.130719783013398
"3631",3631,"Q9DBJ3","BI2L1_MOUSE Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1",0.0126656294099622,0.0575295098338182,1.14615660732537,0.196804182991264
"7694",7694,"P43241","CDX2_MOUSE Homeobox protein CDX-2",0.0179840549688768,0.0710422248649888,1.22891750122725,0.297388069034223
"4492",4492,"O35887","CALU_MOUSE Calumenin",0.0139395293557105,0.0609482092823132,1.05380149131723,0.0756031264964943
"3195",3195,"O89050","MKLN1_MOUSE Muskelin",0.00449689357573692,0.0305960714192907,-1.18589823678524,-0.245980215968059
"4676",4676,"O35382","EXOC4_MOUSE Exocyst complex component 4",0.0211809158474911,0.0793332185696211,1.05548441173059,0.0779052719251999
"3055",3055,"B9EJ54","B9EJ54_MOUSE MCG21756, isoform CRA_b",0.0295233519303346,0.0983193456600462,1.08404359691951,0.116422778642696
"7261",7261,"Q80WC1","UBN2_MOUSE Ubinuclein-2",0.0136857444058667,0.0602164437477259,1.10266724996635,0.140997496959133
"6092",6092,"Q62523","ZYX_MOUSE Zyxin",0.000904486828021729,0.0132200440845676,1.30234967853151,0.381116861523007
"3574",3574,"Q80U56","AVL9_MOUSE Late secretory pathway protein AVL9 homolog",0.0278882384320166,0.0947551812229372,-1.07986018403792,-0.110844530117462
"7136",7136,"Q9QZ23","NFU1_MOUSE NFU1 iron-sulfur cluster scaffold homolog, mitochondrial",0.00757197246697218,0.0415392725483695,1.13471828743379,0.182334169085396
"6262",6262,"Q9DBS1","TMM43_MOUSE Transmembrane protein 43",0.000202947989246462,0.00761985913753345,1.38393207852236,0.468773139229315
"4793",4793,"O35185","BHE40_MOUSE Class E basic helix-loop-helix protein 40",0.000689919517141912,0.0114856258051441,1.31549685439851,0.395607798751545
"1263",1263,"P59999","ARPC4_MOUSE Actin-related protein 2/3 complex subunit 4",0.00782197919786408,0.0424555038027304,1.1242701741428,0.168988772265439
"6920",6920,"P46414","CDN1B_MOUSE Cyclin-dependent kinase inhibitor 1B",0.0266190080230348,0.0920475625976088,-1.1559712223538,-0.209105482713823
"8013",8013,"Q8BHL4","RAI3_MOUSE Retinoic acid-induced protein 3",0.000978761137056324,0.0135552621096548,1.55441827123643,0.636374764133729
"223",223,"Q91YP3","DEOC_MOUSE Putative deoxyribose-phosphate aldolase",0.000125886556469512,0.00686920976468638,-1.17593127926881,-0.233803752389441
"7189",7189,"Q91VS7","MGST1_MOUSE Microsomal glutathione S-transferase 1",0.0083925977374061,0.0443960003147788,-1.39376304791637,-0.478985311096533
"2736",2736,"E9Q6H8","E9Q6H8_MOUSE Protein Plekha5",0.00640132989401072,0.0376129829019941,1.08216213303638,0.113916664602998
"300",300,"Q99KK2","NEUA_MOUSE N-acylneuraminate cytidylyltransferase",0.00729769539671645,0.0407925046373567,1.21491236629387,0.280852253524144
"527",527,"Q60664","LRMP_MOUSE Lymphoid-restricted membrane protein",0.00776864246631385,0.0422500588616471,1.42771151306067,0.513704494266891
"5952",5952,"Q9D8L5","CCD91_MOUSE Coiled-coil domain-containing protein 91",0.000448816072235505,0.00974418979110773,1.19663078601026,0.258978085147946
"977",977,"Q69Z37","SAM9L_MOUSE Sterile alpha motif domain-containing protein 9-like",0.00200150681878709,0.0193873767003223,-1.24003534567315,-0.310381243435234
"6096",6096,"Q62086","PON2_MOUSE Serum paraoxonase/arylesterase 2",0.00145123684315302,0.0164589440533518,1.25051784583489,0.322525646014513
"4759",4759,"Q9QXX4","CMC2_MOUSE Calcium-binding mitochondrial carrier protein Aralar2",0.00308083520382723,0.0248439764958875,1.11905522180468,0.162281230468058
"340",340,"Q91YD9","WASL_MOUSE Neural Wiskott-Aldrich syndrome protein",0.00168333291157808,0.0174985010510582,1.07977958535434,0.110736846120522
"2024",2024,"Q6P2B1","TNPO3_MOUSE Transportin-3",0.0205315255120992,0.0775498552452847,1.08816423472243,0.1218963164579
"6518",6518,"P62257","UBE2H_MOUSE Ubiquitin-conjugating enzyme E2 H",0.00103605744140504,0.013898555471951,-1.23001988831501,-0.298681642833997
"4725",4725,"Q8BZ20","PAR12_MOUSE Poly [ADP-ribose] polymerase 12",0.0134560444306486,0.0596629055605954,-1.18646454322015,-0.246668987101785
"2637",2637,"Q9DBS9","OSBL3_MOUSE Oxysterol-binding protein-related protein 3",0.000843635214245112,0.0127401369531296,1.60060760836163,0.678619672091863
"866",866,"P62897","CYC_MOUSE Cytochrome c, somatic",0.0166614223310011,0.0678813051354123,-1.04688418984092,-0.066101854892145
"7688",7688,"O70404","VAMP8_MOUSE Vesicle-associated membrane protein 8",0.0274833566200166,0.0938078706984304,1.15622018235534,0.209416160593041
"6044",6044,"A6H5Z3","EXC6B_MOUSE Exocyst complex component 6B",0.00107693137649945,0.0140654872438095,1.19042202982017,0.251473130162603
"1628",1628,"P70206","PLXA1_MOUSE Plexin-A1",0.0010414296769556,0.0139170380018932,1.22023704812938,0.287161438723051
"5595",5595,"Q8R0F3","SUMF1_MOUSE Sulfatase-modifying factor 1",0.00368713920390105,0.0272621810152937,1.12398687561967,0.168625189839127
"1106",1106,"P50518","VATE1_MOUSE V-type proton ATPase subunit E 1",0.0225091829965404,0.0824329587591424,-1.06295327078403,-0.0880781749593404
"2270",2270,"Q6J9G1","STYK1_MOUSE Tyrosine-protein kinase STYK1",0.00105428066978628,0.0139591411013566,-1.29870876129679,-0.377077939068122
"840",840,"Q3UWA6","GUC2C_MOUSE Heat-stable enterotoxin receptor",0.0298713944603675,0.0991875714637355,-1.18812911454425,-0.248691622999909
"116",116,"Q08509","EPS8_MOUSE Epidermal growth factor receptor kinase substrate 8",0.0117689152591684,0.0548880748696829,1.15372917480333,0.206304606979069
"1404",1404,"Q7TMY7","IPO8_MOUSE Importin-8",0.000967248445878338,0.0134998209131246,1.22568957144164,0.293593636083729
"4262",4262,"Q80VP1","EPN1_MOUSE Epsin-1",0.00893046143672307,0.0461755065442693,-1.08580901170947,-0.11877036272695
"6311",6311,"P62743","AP2S1_MOUSE AP-2 complex subunit sigma",0.0142750170637373,0.061625007735596,-1.11685451504878,-0.159441268106323
"1240",1240,"P58404","STRN4_MOUSE Striatin-4",0.00153765114420485,0.016986980457433,1.10624027920033,0.145664777942674
"7446",7446,"O89109","KCNN4_MOUSE Intermediate conductance calcium-activated potassium channel protein 4",1.99439335720606e-05,0.00329997867649272,1.42664619134273,0.512627590395719
"5755",5755,"P35456","UPAR_MOUSE Urokinase plasminogen activator surface receptor",0.00737237129028961,0.0409696501648755,1.60865793284648,0.685857582089068
"250",250,"Q8BWR8","RHPN2_MOUSE Rhophilin-2",6.80189671746488e-05,0.00573953862190207,1.08685257804786,0.120156264796654
"4851",4851,"Q99J10","CTU1_MOUSE Cytoplasmic tRNA 2-thiolation protein 1",0.00322138853299343,0.0252558095235165,1.2623814577556,0.336147919874252
"2474",2474,"Q7TMB8","CYFP1_MOUSE Cytoplasmic FMR1-interacting protein 1",0.00220323182572829,0.0201716470845481,1.12757075548838,0.173217965976799
"793",793,"Q60751","IGF1R_MOUSE Insulin-like growth factor 1 receptor",0.00326625876616195,0.0254071049409713,1.15429630247344,0.207013604606478
"4553",4553,"Q62179","SEM4B_MOUSE Semaphorin-4B",0.00696369641431287,0.0395818438549659,1.12805567477255,0.173838273176516
"3785",3785,"Q9ERE7","MESD_MOUSE LDLR chaperone MESD",0.00793297137633013,0.0428589905711301,1.09388841911619,0.129465585116202
"2471",2471,"Q9CQ22","LTOR1_MOUSE Ragulator complex protein LAMTOR1",0.0206666428052663,0.0778816540459695,1.0823798819515,0.114206929498657
"3545",3545,"O35711","LIPB2_MOUSE Liprin-beta-2",0.00324974647626752,0.0253281873937856,1.26104490903164,0.334619654638024
"1341",1341,"Q8BY87","UBP47_MOUSE Ubiquitin carboxyl-terminal hydrolase 47",0.0116737151760236,0.0546160257756831,1.04865166858209,0.0685355363862499
"2202",2202,"Q922J9","FACR1_MOUSE Fatty acyl-CoA reductase 1",0.0219466281414491,0.0810984881886052,1.12657105044474,0.171938304156431
"3498",3498,"Q9DB77","QCR2_MOUSE Cytochrome b-c1 complex subunit 2, mitochondrial",0.0210861981648537,0.0791301722472811,-1.08577269119891,-0.118722103506112
"3305",3305,"Q9CQM9","GLRX3_MOUSE Glutaredoxin-3",0.0131212733348625,0.0588480121895066,-1.0749092465055,-0.104214859681312
"3999",3999,"Q9CRB3","HIUH_MOUSE 5-hydroxyisourate hydrolase",0.0235705473268754,0.0846904872126757,-1.2189724349815,-0.285665502196733
"7317",7317,"O35566","CD151_MOUSE CD151 antigen",0.00287967596306136,0.0239362381218703,1.31578966513958,0.395928886252026
"6981",6981,"P35762","CD81_MOUSE CD81 antigen",0.000894963360731435,0.0131986938875438,1.53662659478463,0.619766628072754
"1723",1723,"Q8VC31","CCDC9_MOUSE Coiled-coil domain-containing protein 9",0.0290079489846214,0.0972561547278186,1.10164987220003,0.139665777536701
"4460",4460,"Q91YM2","RHG35_MOUSE Rho GTPase-activating protein 35",0.0126417289385242,0.0574847507565671,1.10418844448053,0.142986408273039
"3471",3471,"P70460","VASP_MOUSE Vasodilator-stimulated phosphoprotein",2.93425281753346e-06,0.0016520955095752,1.22807288186253,0.296396182191433
"1311",1311,"P32507","PVRL2_MOUSE Nectin-2",0.00197051881713056,0.0191779982380661,1.10979508909769,0.150293324113501
"6324",6324,"Q8K094","Q8K094_MOUSE Poliovirus receptor",0.00987449836759372,0.0490085151696717,1.40265112643933,0.488156220116438
"4002",4002,"Q8R2S8","CD177_MOUSE CD177 antigen",0.00245522586788417,0.0217152339579077,-1.46220803481781,-0.548148584510942
"4890",4890,"P31809","CEAM1_MOUSE Carcinoembryonic antigen-related cell adhesion molecule 1",0.000686681630352704,0.0114856258051441,1.41042109134665,0.49612595390127
"1078",1078,"Q8VDM6","HNRL1_MOUSE Heterogeneous nuclear ribonucleoprotein U-like protein 1",0.00533393578631941,0.0334335727059573,1.05146748564038,0.0724042385331859
"357",357,"Q8BTW9","PAK4_MOUSE Serine/threonine-protein kinase PAK 4",0.000635895990064735,0.0111213860655552,1.09860066149709,0.135667065654898
"370",370,"P57780","ACTN4_MOUSE Alpha-actinin-4",0.000187602494706311,0.00745799614576576,1.15245832262994,0.204714578140672
"4131",4131,"P11930","NUD19_MOUSE Nucleoside diphosphate-linked moiety X motif 19, mitochondrial",0.0151500852139804,0.0641839790250671,-1.15480505473194,-0.207649327564212
"7022",7022,"Q07813","BAX_MOUSE Apoptosis regulator BAX",0.00975976575407764,0.0486502330676769,1.10460954555469,0.143536499717799
"472",472,"Q02819","NUCB1_MOUSE Nucleobindin-1",0.0247553293188345,0.0879055837200262,-1.2404324419497,-0.310843163430069
"3374",3374,"Q3UHC2","LRRK1_MOUSE Leucine-rich repeat serine/threonine-protein kinase 1",0.00126900650734247,0.0155258867901317,1.32744705812566,0.408654323927634
"204",204,"Q9JHW9","AL1A3_MOUSE Aldehyde dehydrogenase family 1 member A3",0.000823381681101826,0.0125621073970644,4.7562306000556,2.24981866409357
"216",216,"Q9JKF1","IQGA1_MOUSE Ras GTPase-activating-like protein IQGAP1",0.000292212517153553,0.00842168821444307,1.27397408813902,0.349335934349703
"553",553,"O08688","CAN5_MOUSE Calpain-5",8.94009044796096e-05,0.00620124070479326,1.28544753325915,0.362270726428615
"4842",4842,"Q80U35","ARHGH_MOUSE Rho guanine nucleotide exchange factor 17",0.0271376612336466,0.0930937792109798,1.16963070960875,0.226053096035866
"6694",6694,"P62301","RS13_MOUSE 40S ribosomal protein S13",0.0188988074805881,0.07345049346088,1.04324447774578,0.0610772839371747
"6298",6298,"Q9JKW0","AR6P1_MOUSE ADP-ribosylation factor-like protein 6-interacting protein 1",0.0074868023953102,0.0412934485213032,1.33531401027498,0.417179043633039
"1905",1905,"P97470","PP4C_MOUSE Serine/threonine-protein phosphatase 4 catalytic subunit",0.0089192094482382,0.0461755065442693,1.07846503708999,0.108979406322653
"733",733,"Q8BHL3","TB10B_MOUSE TBC1 domain family member 10B",0.000414411896081878,0.00947687188286485,1.19263247646459,0.25414952830476
"3364",3364,"Q9Z2A5","ATE1_MOUSE Arginyl-tRNA--protein transferase 1",0.0126328691343276,0.0574763945883667,1.06792499469955,0.0948103234534144
"5546",5546,"Q99J93","IFM2_MOUSE Interferon-induced transmembrane protein 2",0.00927718289989256,0.0471638149289569,-1.2887833713837,-0.366009784804976
"2797",2797,"Q60598","SRC8_MOUSE Src substrate cortactin",0.00141410568440743,0.0162653059341604,1.26881802843056,0.343485175321128
"4465",4465,"Q8BHY3","ANO1_MOUSE Anoctamin-1",0.000986594526244845,0.0136080955634681,1.33977888843076,0.421994923902509
"5958",5958,"Q6P9R4","ARHGI_MOUSE Rho guanine nucleotide exchange factor 18",0.0104210021121356,0.0506808688578904,1.05742676156717,0.0805577443070751
"7593",7593,"Q80UX8","ABHDD_MOUSE Alpha/beta hydrolase domain-containing protein 13",0.00161825494273013,0.0173496199478074,-1.11737853715777,-0.160118014080582
"4054",4054,"P08122","CO4A2_MOUSE Collagen alpha-2(IV) chain",0.00951953057617624,0.0478314043990193,1.18694549679244,0.247253689560643
"5117",5117,"Q9ES28","ARHG7_MOUSE Rho guanine nucleotide exchange factor 7",0.00658914961719099,0.0382226757232399,1.1987970887878,0.261587485463533
"4665",4665,"Q8BFZ9","ERLN2_MOUSE Erlin-2",0.00157068882301478,0.0171186258540292,1.06973727070118,0.0972565117676272
"3307",3307,"Q9Z2Y8","PROSC_MOUSE Proline synthase co-transcribed bacterial homolog protein",0.00374781055108595,0.0274595670072952,-1.12286111762713,-0.167179497372279
"7025",7025,"Q69ZI1","SH3R1_MOUSE E3 ubiquitin-protein ligase SH3RF1",0.0250569451837891,0.088660900466291,1.13754104812227,0.185918605842279
"2793",2793,"Q9D7V1","SH24A_MOUSE SH2 domain-containing protein 4A",0.0059212390082242,0.0357073273516938,1.11798458490017,0.160900296015275
"4810",4810,"Q9QY06","MYO9B_MOUSE Unconventional myosin-IXb",0.00345675402058341,0.0262951037718171,1.12306713379511,0.167444170568791
"658",658,"Q8K297","GT251_MOUSE Procollagen galactosyltransferase 1",0.00386015788727929,0.0279184780300083,1.39956161533603,0.484975002582841
"1037",1037,"Q6IRU2","TPM4_MOUSE Tropomyosin alpha-4 chain",0.00435778480416096,0.030074594116406,1.23351614205978,0.302776595181789
"842",842,"B2RRE7","OTUD4_MOUSE OTU domain-containing protein 4",0.0258445405186413,0.0903620521764543,1.09972151535472,0.137138233492922
"5608",5608,"Q61171","PRDX2_MOUSE Peroxiredoxin-2",0.00015901895684896,0.00736673046750847,-1.17449913051207,-0.232045645315726
"3604",3604,"P59108","CPNE2_MOUSE Copine-2",7.30050098996888e-06,0.00233575941651317,1.26624419595804,0.340555656207665
"8167",8167,"Q9D385","AR2BP_MOUSE ADP-ribosylation factor-like protein 2-binding protein",0.0163098105011099,0.0672184284751181,-1.09351447558805,-0.128972318438926
"2041",2041,"Q504M2","Q504M2_MOUSE MCG53395",3.82508123839336e-05,0.00447261284803567,-1.19816386657002,-0.260825231433008
"3691",3691,"P09803","CADH1_MOUSE Cadherin-1",0.000418457129911491,0.00947687188286485,1.24290415258903,0.313715046256786
"4547",4547,"Q9WV30","NFAT5_MOUSE Nuclear factor of activated T-cells 5",0.00418351811882821,0.0293419844066915,1.33212583019745,0.413730363210878
"5091",5091,"Q7TSQ8","PDPR_MOUSE Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",0.00117293328490118,0.0147699368260248,1.25178758450226,0.323989772506553
"3975",3975,"Q8CA72","GAN_MOUSE Gigaxonin",0.00117149955281554,0.0147699368260248,1.29569367924156,0.373724684523441
"6635",6635,"P47963","RL13_MOUSE 60S ribosomal protein L13",0.0179299588026115,0.0709655284329668,1.10814586811295,0.148147799574807
"3810",3810,"P09055","ITB1_MOUSE Integrin beta-1",0.000244788147960775,0.00800761277888839,1.21395954220762,0.279720341503771
"6358",6358,"P52800","EFNB2_MOUSE Ephrin-B2",0.0300738219635827,0.0996979476597508,1.14657658282416,0.197332719481067
"5757",5757,"P81122","IRS2_MOUSE Insulin receptor substrate 2",0.000799356794716052,0.0124269520829011,1.45054654128716,0.536596585647587
"1873",1873,"P02463","CO4A1_MOUSE Collagen alpha-1(IV) chain",0.00838423265898258,0.0443887091292189,1.15227039713121,0.204479306038276
"1895",1895,"Q6PFX9","TNKS1_MOUSE Tankyrase-1",0.0021799201181463,0.0200704681293897,1.14406192832767,0.194165147634723
"2822",2822,"Q9Z2C9","MTMR7_MOUSE Myotubularin-related protein 7",0.00027930805249578,0.00832509567422699,1.29152515932261,0.369075747889843
"6225",6225,"Q5HZI1","MTUS1_MOUSE Microtubule-associated tumor suppressor 1 homolog",0.00888499856698943,0.0460568165109617,-1.08937762517501,-0.123504140952138
"7012",7012,"Q8BW70","UBP38_MOUSE Ubiquitin carboxyl-terminal hydrolase 38",0.00463077693420528,0.0310934447961199,-1.14569218441064,-0.196219484168606
"3929",3929,"P14211","CALR_MOUSE Calreticulin",0.00830845261795139,0.0441464414659555,-1.16178904859582,-0.216348135719132
"7662",7662,"Q99KW9","TIP_MOUSE T-cell immunomodulatory protein",0.00186515616988869,0.0185046100006533,1.0998443030329,0.137299306349296
"5433",5433,"Q9R049","AMFR_MOUSE E3 ubiquitin-protein ligase AMFR",0.0142359074261452,0.0615857714085643,1.11548781756226,0.157674757742983
"344",344,"Q6P9Q4","FHOD1_MOUSE FH1/FH2 domain-containing protein 1",0.00326862327462954,0.0254071049409713,1.11341090132144,0.154986113702941
"3850",3850,"Q9JJY3","NSMA2_MOUSE Sphingomyelin phosphodiesterase 3",0.0234585435747577,0.0844363144940159,1.09457648278136,0.130372765367908
"2111",2111,"Q9R1I1","CHST4_MOUSE Carbohydrate sulfotransferase 4",0.0270420488813734,0.0929605922276529,-1.2534281049972,-0.325879247437397
"689",689,"Q61543","GSLG1_MOUSE Golgi apparatus protein 1",0.00958565100201253,0.0480509403738311,1.05279746327673,0.0742279180056123
"41",41,"Q61140","BCAR1_MOUSE Breast cancer anti-estrogen resistance protein 1",6.78624600829087e-06,0.00231439264907753,1.24782222821386,0.319412414374419
"7643",7643,"Q91WK5","GCSH_MOUSE Glycine cleavage system H protein, mitochondrial",0.00106824565144115,0.0140317001499452,1.178642722747,0.237126466209794
"6719",6719,"P70343","CASP4_MOUSE Caspase-4",0.00129693812313883,0.0156339300999872,-1.48691385457067,-0.572321066231086
"2092",2092,"P39054","DYN2_MOUSE Dynamin-2",0.0228676691529378,0.0832615089042685,1.10100699300699,0.138823632157932
"2154",2154,"P35951","LDLR_MOUSE Low-density lipoprotein receptor",0.0107052597508984,0.0516149968037395,1.09740065031406,0.134090335854447
"524",524,"O08795","GLU2B_MOUSE Glucosidase 2 subunit beta",0.00374637290004761,0.0274595670072952,-1.03992426143818,-0.0564784594947558
"6346",6346,"Q3UTQ7","PRD10_MOUSE PR domain zinc finger protein 10",0.00753431294103016,0.0414159512574425,1.06259023782194,0.0875853637258322
"7152",7152,"Q3V3F6","MPZL3_MOUSE Myelin protein zero-like protein 3",0.000944193659012526,0.0134627834674818,1.38067965003352,0.465378619436183
"6407",6407,"Q5I043","UBP28_MOUSE Ubiquitin carboxyl-terminal hydrolase 28",0.0145948517772433,0.0624458242533906,-1.30338366087232,-0.382261814654779
"5416",5416,"Q8VEN2","PLET1_MOUSE Placenta-expressed transcript 1 protein",0.012063586050113,0.0558486718439903,-1.48199226358581,-0.567537916391705
"3333",3333,"Q9R1P0","PSA4_MOUSE Proteasome subunit alpha type-4",0.0252944017225671,0.089123839044,-1.1148282979193,-0.156821528248384
"443",443,"Q78JE5","FBX22_MOUSE F-box only protein 22",0.00646859100159495,0.0378181552486105,1.09206680927844,0.127061118589581
"33",33,"Q9QUR8","SEM7A_MOUSE Semaphorin-7A",4.81300443802655e-07,0.0010296347285486,1.90890478076851,0.932745140594555
"610",610,"P52480","KPYM_MOUSE Pyruvate kinase PKM",0.00586915304987127,0.0354793336138821,1.09062534132059,0.125155582826188
"6524",6524,"Q8R2R3","AAGAB_MOUSE Alpha- and gamma-adaptin-binding protein p34",0.0261325312298929,0.0908643874752223,-1.15203414761989,-0.204183480557776
"2913",2913,"Q9D8E6","RL4_MOUSE 60S ribosomal protein L4",0.0260602172969701,0.0908058231484463,1.08588722918941,0.118874285152505
"2312",2312,"Q9DCL2","FA96A_MOUSE MIP18 family protein FAM96A",0.0072534516432681,0.0406919134339612,-1.17715829182595,-0.235308331827032
"5942",5942,"E9PZP8","E9PZP8_MOUSE Protein Herc1",0.0293522522497128,0.0980549817578248,1.03810545179459,0.0539530015511354
"1964",1964,"O35598","ADA10_MOUSE Disintegrin and metalloproteinase domain-containing protein 10",0.00221068556133256,0.0201947112940926,1.08727968676558,0.120723100261881
"2809",2809,"P46935","NEDD4_MOUSE E3 ubiquitin-protein ligase NEDD4",0.00865991175474888,0.0452626933030776,1.14638957236106,0.197097391918382
"2055",2055,"P24472","GSTA4_MOUSE Glutathione S-transferase A4",0.00385150339369115,0.0279184780300083,2.55399888476807,1.35275789507199
"6023",6023,"Q8BG73","SH3L2_MOUSE SH3 domain-binding glutamic acid-rich-like protein 2",0.000622746415591148,0.0109853004560637,1.27610470193983,0.351746704316254
"5562",5562,"Q9R0B9","PLOD2_MOUSE Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",0.00737303539314131,0.0409696501648755,1.4655406668982,0.551433001543898
"2674",2674,"P97789","XRN1_MOUSE 5'-3' exoribonuclease 1",0.0233599707856674,0.0842667963334895,1.06452741724239,0.0902131073385896
"6768",6768,"Q8BFQ4","WDR82_MOUSE WD repeat-containing protein 82",0.00114976788487696,0.0145904653297952,-1.22645711214068,-0.294496785315184
"8168",8168,"Q91Z46","DUS7_MOUSE Dual specificity protein phosphatase 7",0.023519392452504,0.0845809434199232,1.16587875657029,0.221417765905842
"7786",7786,"O35632","HYAL2_MOUSE Hyaluronidase-2",0.00437460377365929,0.0301652332665555,1.34633804642322,0.42904069573294
"432",432,"Q62190","RON_MOUSE Macrophage-stimulating protein receptor",4.19740191791327e-05,0.00464266685109732,1.10338596007717,0.141937528273592
"164",164,"P27546","MAP4_MOUSE Microtubule-associated protein 4",0.000102555587253215,0.00666204350529814,1.25416303553575,0.326724904176709
"2879",2879,"Q6GQT6","SCAP_MOUSE Sterol regulatory element-binding protein cleavage-activating protein",0.000576908797630908,0.01059369545715,1.30388910920309,0.382821179073971
"7421",7421,"Q60I26","AL2CL_MOUSE ALS2 C-terminal-like protein",0.000413720677044538,0.00947687188286485,1.26970042500259,0.344488145544266
"1419",1419,"Q8BRT1","CLAP2_MOUSE CLIP-associating protein 2",0.00591954335476824,0.0357073273516938,1.05211100727361,0.0732869301000109
"3808",3808,"Q8R1Q8","DC1L1_MOUSE Cytoplasmic dynein 1 light intermediate chain 1",0.0036568206984309,0.0271360629344125,1.06197129247582,0.0867447673072774
"1121",1121,"Q921H8","THIKA_MOUSE 3-ketoacyl-CoA thiolase A, peroxisomal",0.0155069944520881,0.0648675685675689,-1.04055108206519,-0.0573477906697662
"393",393,"Q02248","CTNB1_MOUSE Catenin beta-1",0.00196979236596348,0.0191779982380661,1.22658693081062,0.294649484368466
"4025",4025,"P46938","YAP1_MOUSE Yorkie homolog",0.0108999871922951,0.052203859080711,1.18080296658538,0.239768251064329
"5986",5986,"Q91Y74","SIA4C_MOUSE CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4",0.0227081487226439,0.0828280736608022,-1.35284539889107,-0.435996979745232
"589",589,"O88307","SORL_MOUSE Sortilin-related receptor",0.0107327306447767,0.0516749413691159,1.09599565336957,0.13224207669753
"762",762,"P22682","CBL_MOUSE E3 ubiquitin-protein ligase CBL",0.00191508026519286,0.0187948824587573,1.05728727112611,0.0803674186509867
"4994",4994,"P22907","HEM3_MOUSE Porphobilinogen deaminase",0.0141482706863535,0.0614342682057313,-1.06479671413994,-0.0905780243514244
